#{"t_start": 1774025425.9025102, "env_id": "ColoredChestKuka-v0"}
1012.849395,74,124.512735
1010.615235,75,124.570208
48.711674,150,124.654767
1008.165542,80,124.719657
32.34063,150,124.811778
61.940002,150,125.002848
32.820072,150,125.105684
1015.120435,75,125.166268
63.468974,150,125.252272
1029.034648,84,125.312002
26.930125,150,125.39536
54.699162,150,125.483159
0.253841,150,125.565694
33.086835,150,125.650814
1013.379975,77,126.157922
23.753622,150,126.243364
31.0747,150,126.331501
9.702859,150,126.415428
28.824889,150,126.500146
50.860028,150,126.5847
35.365091,150,126.668791
54.519453,150,126.75605
1011.584731,76,126.81933
32.200948,150,126.903754
1016.487279,68,126.955999
31.204807,150,127.04323
1009.334219,78,127.100196
8.235414,150,127.184049
40.851571,150,127.267927
30.661853,150,127.351514
1009.151243,75,127.942104
1011.118194,77,127.999995
66.684035,150,128.088631
25.184629,150,128.172707
1014.133645,84,128.23505
51.082418,150,128.321508
44.948079,150,128.410899
1036.069445,88,128.533044
1028.439671,85,128.602085
1008.775705,74,128.65688
-3.733279,150,128.742365
1014.044959,72,128.796291
0.740012,150,128.87988
1039.69214,120,128.954056
44.637781,150,129.035733
39.472789,150,129.124689
1010.939783,77,129.185232
82.82054,150,129.730054
24.903814,150,129.815944
64.083186,150,129.905131
1018.762408,91,129.967606
36.457072,150,130.054952
24.348574,150,130.137617
27.302303,150,130.220439
46.096115,150,130.308616
16.928335,150,130.394915
60.790419,150,130.478353
1013.744223,69,130.529908
55.713046,150,130.617197
47.818827,150,130.707104
1012.142742,74,130.762616
38.207355,150,130.849577
13.874082,150,131.396785
1017.246308,72,131.450258
1011.417728,78,131.50535
30.451998,150,131.588302
1024.11035,88,131.651323
39.969969,150,131.738814
55.736655,150,131.825684
28.740973,150,131.913825
1007.13915,75,131.968857
23.910416,150,132.055985
21.752632,150,132.142895
1015.810264,71,132.195259
67.561212,150,132.28341
-1.449377,150,132.365803
27.444087,150,132.448016
72.247761,150,132.533581
65.983917,150,133.072702
1012.542097,79,133.129874
42.887934,150,133.215483
1016.731182,74,133.27286
28.988592,150,133.35837
86.696173,150,133.442239
37.693704,150,133.52434
53.821256,150,133.608939
62.3342,150,133.776992
48.260475,150,133.860285
12.273977,150,133.944937
38.245555,150,134.029656
1014.841695,68,134.084244
53.385797,150,134.169686
50.633533,150,134.254937
59.182826,150,134.340627
1011.422104,76,134.858409
7.856791,150,134.941717
71.496813,150,135.026829
54.78967,150,135.116278
34.359032,150,135.201746
45.831851,150,135.286694
72.511432,150,135.377352
1012.639265,67,135.430128
37.560327,150,135.515895
70.08956,150,135.60084
56.982514,150,135.685984
48.827557,150,135.774198
58.360188,150,135.858705
1021.739198,80,135.916677
44.490641,150,136.000128
9.147004,150,136.541805
37.886005,150,136.627206
1016.945412,83,136.685573
65.161089,150,136.76805
1009.342562,74,136.823616
30.892661,150,136.910878
29.085445,150,136.994931
53.481583,150,137.079278
47.504283,150,137.285945
41.196206,150,137.388268
1014.624259,70,137.443006
41.952829,150,137.533219
40.894694,150,137.620968
32.541259,150,137.704727
41.953302,150,137.796129
1014.914336,66,137.84659
22.629152,150,138.390899
1007.722774,75,138.448194
54.402936,150,138.534486
45.741968,150,138.616625
1017.954639,78,138.675874
66.913891,150,138.761911
1016.926684,70,138.819451
1024.637008,87,138.879512
1009.972098,77,138.936855
1011.521633,71,138.991146
61.960856,150,139.077939
49.917535,150,139.164268
82.527793,150,139.256885
49.2047,150,139.342339
36.359772,150,139.429149
46.615598,150,139.515222
1015.095727,71,139.568075
1009.1463,74,140.158816
49.099779,150,140.246323
47.571833,150,140.331559
38.797579,150,140.416262
60.453099,150,140.501379
1015.026372,72,140.554102
2.851019,150,140.64118
56.486203,150,140.73112
29.836773,150,140.929773
67.683659,150,141.01645
38.012071,150,141.101493
1023.997182,96,141.164827
1016.189615,73,141.219688
1015.05712,73,141.2768
51.94839,150,141.365644
49.127252,150,141.450579
48.555891,150,142.001286
1006.553965,75,142.059859
1043.704237,104,142.130539
45.748324,150,142.218561
44.877413,150,142.30445
1012.682352,77,142.362421
42.695017,150,142.445507
42.785992,150,142.533344
55.629377,150,142.779341
14.872539,150,142.940562
37.05024,150,143.08277
49.872094,150,143.228791
1011.120607,69,143.304728
1012.537827,70,143.39049
44.287278,150,143.492672
52.196345,150,143.582504
57.121847,150,144.221229
1020.911475,80,144.282515
1021.654296,80,144.34196
1022.579802,80,144.396691
55.688232,150,144.481806
46.027871,150,144.567291
1009.330564,74,144.628314
1022.22059,76,144.693188
49.621842,150,144.885815
55.164097,150,144.973097
1020.08893,74,145.031788
66.775268,150,145.118199
1005.598073,78,145.178057
58.454804,150,145.265266
1015.748281,72,145.319033
41.921412,150,145.405633
61.032127,150,145.491784
54.817154,150,146.067159
31.618171,150,146.15195
65.366157,150,146.2374
63.826637,150,146.32572
66.389477,150,146.408124
1022.776989,82,146.467054
55.87458,150,146.551061
1022.835066,87,146.613065
37.656812,150,146.705174
1014.160275,85,146.769382
1018.822414,68,146.903346
1014.596494,82,146.969723
66.048001,150,147.05797
1011.459163,68,147.110273
39.11092,150,147.193455
37.13183,150,147.277827
38.440973,150,147.361546
1016.521513,71,147.926436
42.755392,150,148.024
54.197942,150,148.122486
1021.418261,74,148.181991
53.646897,150,148.26987
67.401761,150,148.356246
32.315693,150,148.438726
1012.753928,66,148.555926
70.818263,150,148.652066
45.781803,150,148.740586
74.885321,150,148.827501
1012.92642,74,148.884741
73.608632,150,148.971955
61.242265,150,149.056936
1016.357192,71,149.112769
65.10829,150,149.201085
52.495987,150,149.752527
1011.3595,75,149.810842
7.9143,150,149.895413
1015.211292,73,149.951501
54.964343,150,150.038715
54.284157,150,150.122193
1015.695058,88,150.185972
1014.958707,71,150.241305
42.262848,150,150.328926
1016.346789,70,150.460113
49.545991,150,150.547919
1012.284323,74,150.604314
40.52364,150,150.692127
52.679067,150,150.777038
1013.683434,83,150.836834
38.915457,150,150.922215
58.647398,150,151.011029
58.173957,150,151.552546
35.635978,150,151.639181
46.09622,150,151.725179
1032.572336,116,151.79925
1022.318187,81,151.855745
43.070066,150,151.939936
1011.626819,75,151.995642
1008.734358,74,152.051553
67.537642,150,152.136048
45.766242,150,152.222296
1004.301227,79,152.282723
7.095109,150,152.36933
40.76488,150,152.45602
44.389424,150,152.54165
1016.32848,80,152.601852
76.160375,150,152.688103
59.81026,150,153.22546
49.160839,150,153.31362
31.984466,150,153.396997
68.072925,150,153.478169
1014.29287,83,153.536101
56.516744,150,153.618719
1015.141511,73,153.672488
1008.214155,76,153.728389
32.351698,150,153.813894
33.3235,150,153.907766
51.337527,150,153.993193
58.406255,150,154.078242
1013.71938,74,154.134896
1023.728693,91,154.197683
36.547459,150,154.287281
37.707656,150,154.375563
45.154363,150,154.915984
40.690891,150,155.006594
44.210891,150,155.093735
50.277025,150,155.183621
20.551121,150,155.268994
1015.451249,70,155.321704
67.467106,150,155.411816
1024.447864,81,155.469712
44.473294,150,155.630488
1018.582076,79,155.692429
1008.002255,77,155.751353
52.992896,150,155.837598
1015.685586,75,155.894961
9.569213,150,155.979206
1014.771584,72,156.033704
1014.216779,71,156.085466
4.252353,150,156.168577
1010.98689,70,156.220548
1018.499945,81,156.275568
1009.887369,86,156.79331
23.890395,150,156.879772
63.515741,150,156.96558
57.181245,150,157.050672
1008.874628,74,157.104943
85.156341,150,157.189222
25.388786,150,157.325681
44.80034,150,157.426779
39.537727,150,157.522549
50.365767,150,157.612443
1017.790607,79,157.672163
34.627764,150,157.836759
1012.977257,67,157.891899
58.119255,150,157.976065
44.927555,150,158.059043
1016.368729,87,158.120406
47.414962,150,158.672258
1019.306968,78,158.728214
52.858569,150,158.812252
1013.833353,77,158.869352
39.779345,150,158.955245
52.038669,150,159.039289
22.642339,150,159.12205
1016.312158,72,159.175536
44.043442,150,159.331802
43.560071,150,159.424655
42.590384,150,159.513374
11.822514,150,159.598883
1010.172121,73,159.655407
45.03547,150,159.740374
47.121649,150,159.825301
6.272386,150,160.371905
38.534599,150,160.455551
48.736697,150,160.54443
63.335051,150,160.629755
67.253122,150,160.713431
59.517111,150,160.794533
23.015195,150,160.876069
66.826883,150,160.960138
53.497136,150,161.111928
58.11544,150,161.200247
11.923215,150,161.289911
39.639757,150,161.380377
1013.968649,71,161.43416
28.658207,150,161.518643
48.834132,150,162.063255
54.562924,150,162.152903
46.129455,150,162.244018
44.465879,150,162.341358
23.094072,150,162.430742
45.360537,150,162.516268
19.476981,150,162.603057
18.680422,150,162.688419
24.322702,150,162.773109
32.461577,150,162.860788
53.556438,150,162.949372
37.959444,150,163.09876
21.148783,150,163.183997
42.939254,150,163.268519
50.123441,150,163.818382
1008.666723,69,163.871697
69.613485,150,163.957162
29.372541,150,164.042561
56.696757,150,164.130322
62.239747,150,164.218113
1016.496634,70,164.275139
63.202458,150,164.357658
23.147772,150,164.445648
1012.44112,66,164.500622
1010.440817,65,164.553074
53.041956,150,164.640925
21.216229,150,164.722802
64.314761,150,164.807677
25.886994,150,164.891366
28.28099,150,164.978252
54.962017,150,165.52516
35.08043,150,165.612271
56.995675,150,165.697079
1018.799708,78,165.754359
73.467901,150,165.840455
5.77854,150,165.927266
1013.317497,76,165.987469
29.53885,150,166.072418
-5.608319,150,166.161397
1013.614701,68,166.213978
46.949173,150,166.298603
1013.96744,66,166.351102
48.927886,150,166.438523
25.145011,150,166.524918
69.748168,150,166.610819
57.902688,150,166.696015
48.23595,150,167.242984
1013.498208,76,167.300357
1017.623238,77,167.358252
22.877361,150,167.441136
43.027508,150,167.526495
47.013528,150,167.613427
83.542649,150,167.701853
19.227334,150,167.866744
18.341935,150,167.950983
1009.144266,75,168.0051
65.114497,150,168.089508
45.073572,150,168.172104
37.872075,150,168.256238
1016.509278,72,168.312033
74.204969,150,168.398034
48.23769,150,168.942615
1011.968172,79,169.001137
53.447198,150,169.087859
1016.628009,74,169.142316
40.157232,150,169.225541
55.799284,150,169.309755
68.155265,150,169.397111
42.217127,150,169.481634
47.357364,150,169.567559
1010.050026,73,169.624769
49.673357,150,169.708472
69.279384,150,169.795473
56.569759,150,169.880745
45.728422,150,169.966623
41.991845,150,170.05086
29.294156,150,170.132744
55.840078,150,170.678402
23.107299,150,170.768349
33.444732,150,170.852789
80.830333,150,170.935895
1011.657868,72,170.990935
51.506128,150,171.074139
63.864758,150,171.159981
1009.129503,72,171.214603
63.209678,150,171.377551
34.092504,150,171.464223
64.613289,150,171.547382
47.089358,150,171.633106
1014.315186,70,171.689014
72.620444,150,171.776186
1015.490832,67,171.830721
1015.062528,74,171.885613
57.926994,150,172.428882
1.601334,150,172.511272
35.918618,150,172.593727
22.090901,150,172.679693
25.951705,150,172.761529
62.928307,150,172.845388
59.238187,150,172.929727
51.778989,150,173.018921
1014.278454,69,173.073762
1018.001086,77,173.12946
46.482765,150,173.217224
59.681147,150,173.302725
34.439771,150,173.387492
1017.724056,73,173.524914
44.04938,150,173.620763
1014.293099,67,173.694697
6.138319,150,174.261033
67.296309,150,174.352019
25.167333,150,174.437988
34.312562,150,174.523051
61.459099,150,174.628187
1013.061025,71,174.698267
13.580885,150,174.817078
1014.231264,73,174.979481
1012.040553,81,175.055214
0.73917,150,175.231742
1013.239325,70,175.288742
1010.266376,79,175.348832
25.748384,150,175.436842
68.275836,150,175.529841
49.70958,150,175.619884
43.366884,150,175.705059
-3.179894,150,176.299721
15.395291,150,176.387512
1017.222167,71,176.448413
27.347483,150,176.535804
1010.133502,80,176.592725
2.671006,150,176.678718
10.47386,150,176.764212
43.254503,150,176.853536
63.825676,150,176.940063
1012.474429,69,176.995209
43.993314,150,177.090924
34.978641,150,177.192028
70.72378,150,177.293258
37.329416,150,177.390679
1009.123977,69,177.456357
23.894988,150,178.074218
1011.034457,72,178.137522
15.646617,150,178.225564
49.863055,150,178.314132
11.604384,150,178.441422
49.385529,150,178.547862
28.368235,150,178.649108
5.467865,150,178.739578
1015.329718,71,178.796686
65.658876,150,178.885399
48.190006,150,178.973841
1013.967446,71,179.03143
67.456136,150,179.119387
45.616127,150,179.311068
63.279833,150,179.465776
49.170094,150,179.551963
1010.626956,72,180.081078
63.613556,150,180.16766
57.124825,150,180.259434
49.042366,150,180.354212
1016.690803,72,180.416587
65.112706,150,180.506686
39.49141,150,180.59531
1013.722667,75,180.654907
42.814644,150,180.822905
31.342519,150,180.911936
1017.728487,73,180.974175
66.136239,150,181.071007
28.533339,150,181.165994
1019.269083,89,181.233134
52.997236,150,181.330343
49.653118,150,181.424375
7.814063,150,182.035294
55.438817,150,182.13015
39.184206,150,182.227072
1015.90266,72,182.295439
62.64399,150,182.395539
68.294387,150,182.492224
1011.506868,70,182.67417
17.042963,150,182.87431
61.929762,150,182.999397
1018.941537,76,183.060331
49.513093,150,183.158017
1011.97595,76,183.22707
1010.562522,77,183.295378
53.300542,150,183.393211
10.801605,150,183.490628
1009.620501,80,183.555973
23.569197,150,184.143693
65.800506,150,184.234449
62.953987,150,184.32598
65.459038,150,184.410578
59.132723,150,184.5001
47.626869,150,184.587714
30.96022,150,184.673619
43.275156,150,184.848551
56.547969,150,184.936413
43.699694,150,185.023456
1010.714076,72,185.083317
32.883297,150,185.172604
70.833888,150,185.261557
65.268541,150,185.349297
1016.211957,80,185.4085
33.995769,150,186.010432
61.270241,150,186.097873
46.879163,150,186.187024
68.82272,150,186.278155
1027.068865,85,186.343708
61.820774,150,186.433101
79.638581,150,186.522068
35.392792,150,186.612847
1012.42791,73,186.747456
61.940266,150,186.833362
7.399098,150,186.9223
1013.242357,80,186.984486
32.242309,150,187.073002
45.135027,150,187.161203
45.102857,150,187.252922
46.48424,150,187.812701
47.527924,150,187.901537
66.118259,150,187.992515
1019.121853,87,188.05566
72.316189,150,188.145556
62.831004,150,188.233838
3.995939,150,188.32324
57.688249,150,188.409846
45.729214,150,188.499838
76.670915,150,188.667565
82.62534,150,188.754534
1012.839644,73,188.811428
65.822987,150,188.899092
1015.789977,67,188.955765
36.487748,150,189.043567
12.720481,150,189.606731
52.763401,150,189.698359
46.602607,150,189.785818
57.955268,150,189.87219
1017.581141,67,189.929984
63.894716,150,190.016168
61.695556,150,190.105683
14.023815,150,190.194718
61.423579,150,190.361034
1008.44147,74,190.419129
59.191306,150,190.503587
55.54064,150,190.591509
34.727023,150,190.680733
51.7247,150,190.770408
51.95493,150,190.861587
71.010459,150,191.419555
69.071968,150,191.510303
24.32085,150,191.599979
38.715382,150,191.689537
1010.036702,70,191.746496
54.246429,150,191.833036
1012.203356,72,191.887932
39.456444,150,191.975462
1015.828936,68,192.101354
1010.633915,71,192.158297
23.190857,150,192.247715
74.222724,150,192.33486
74.070425,150,192.425192
70.839314,150,192.512587
17.029502,150,192.600583
52.936997,150,192.688783
43.136374,150,193.248093
25.101227,150,193.339207
34.023619,150,193.426379
76.04456,150,193.5197
1011.626734,71,193.576277
35.254403,150,193.663305
69.587962,150,193.75332
1009.397861,73,193.813139
13.640853,150,193.981912
1014.028633,67,194.035622
57.262475,150,194.123636
12.419038,150,194.214359
11.390555,150,194.2985
53.411295,150,194.388049
1026.9063,83,194.446554
47.99732,150,195.008133
22.970096,150,195.097188
67.863639,150,195.187861
64.15083,150,195.278055
8.742295,150,195.366786
1010.056428,76,195.428163
52.179026,150,195.516064
49.72521,150,195.601376
63.228446,150,195.775659
1020.869725,75,195.835585
52.370609,150,195.923476
32.623577,150,196.011085
57.051584,150,196.100682
12.637231,150,196.189786
61.867773,150,196.278739
23.957542,150,196.83273
12.450258,150,196.921778
56.805074,150,197.011608
1015.384079,72,197.068521
1010.067687,75,197.126062
1014.419692,69,197.177508
1016.174548,68,197.232401
1027.510107,85,197.293378
13.799315,150,197.3816
1012.772679,68,197.440339
71.960789,150,197.611317
1011.679864,83,197.672341
19.931922,150,197.759102
50.265189,150,197.857534
1011.33901,69,197.917646
69.97084,150,198.029694
23.105039,150,198.121347
1015.729666,71,198.179072
61.132323,150,198.7292
59.347937,150,198.818546
1014.349899,71,198.876146
41.513036,150,198.963339
42.38976,150,199.049776
29.894945,150,199.136594
42.383488,150,199.225419
1010.253692,71,199.281488
1010.210981,71,199.338127
73.696205,150,199.487293
22.753193,150,199.587162
29.215695,150,199.676558
45.345805,150,199.765586
1014.23924,73,199.821794
1010.402738,71,199.877425
36.884813,150,199.964369
6.102246,150,200.05271
1010.112828,73,200.573405
70.309577,150,200.662341
43.091867,150,200.751335
1010.165249,68,200.809998
48.913465,150,200.901026
55.079588,150,200.990738
45.427128,150,201.080805
22.863263,150,201.234608
60.215421,150,201.335144
60.691527,150,201.424756
5.034873,150,201.51258
45.801584,150,201.600275
57.603314,150,201.690046
64.188644,150,201.779377
1008.681241,75,201.842035
1012.923506,67,202.36861
37.638633,150,202.455852
39.240101,150,202.549438
42.925429,150,202.637612
1014.454222,71,202.695384
57.921583,150,202.785878
1008.726771,73,202.844224
76.169516,150,202.932631
56.386578,150,203.115209
1008.24898,78,203.177439
35.862726,150,203.266265
48.334471,150,203.353939
1016.248006,69,203.410189
1010.604484,73,203.464534
17.037679,150,203.553152
47.915337,150,203.641834
50.585284,150,203.732693
85.495381,150,204.289241
10.795876,150,204.380175
19.430778,150,204.468167
1007.889659,70,204.523297
1015.11958,69,204.575707
37.813746,150,204.66024
42.986249,150,204.747056
1011.13138,75,204.807578
54.385666,150,204.898978
56.174848,150,205.035956
58.681967,150,205.14788
45.48156,150,205.234829
47.397829,150,205.321962
1010.48892,73,205.378558
1011.596378,73,205.434497
1022.064321,78,205.493669
64.672328,150,206.050797
32.085186,150,206.142681
1014.684904,67,206.19961
35.449823,150,206.286958
55.293593,150,206.374249
33.888699,150,206.462248
19.523413,150,206.546761
60.75806,150,206.635043
26.83637,150,206.787818
23.12793,150,206.883908
40.951941,150,206.970973
47.691686,150,207.060083
1015.580464,70,207.115499
1011.287019,76,207.174724
1010.941482,74,207.231937
5.986431,150,207.318727
72.782044,150,207.878897
37.501415,150,207.972381
1014.096527,69,208.026021
1007.836556,72,208.084212
46.339712,150,208.171253
48.158306,150,208.261424
50.157284,150,208.350896
38.964175,150,208.437156
38.717086,150,208.526806
18.996026,150,208.690627
39.676975,150,208.7839
22.665442,150,208.87571
58.30031,150,208.961054
41.942779,150,209.048455
36.548645,150,209.134749
48.599974,150,209.692666
40.382872,150,209.779466
33.733966,150,209.866856
9.879265,150,209.955036
57.09116,150,210.04424
1009.798423,76,210.105197
40.427073,150,210.193139
37.840466,150,210.36108
82.048909,150,210.449576
10.436763,150,210.535511
58.486593,150,210.62443
49.333342,150,210.714225
22.634909,150,210.799412
1014.382747,68,210.858575
1011.18166,67,210.910962
43.139712,150,211.468413
1012.747431,70,211.52763
31.658894,150,211.614317
55.461226,150,211.702863
46.989511,150,211.792821
1017.650981,73,211.849208
20.538727,150,211.937991
58.66547,150,212.026729
21.651149,150,212.190298
26.144394,150,212.27763
41.32406,150,212.366314
65.550392,150,212.489152
1015.23988,75,212.55022
47.945574,150,212.637467
62.477838,150,212.727954
26.157652,150,213.332411
59.607482,150,213.424542
27.613839,150,213.511262
21.39256,150,213.596829
60.376927,150,213.687832
1010.589014,71,213.746477
45.648796,150,213.831031
5.332995,150,214.001874
1011.298418,75,214.063288
50.336819,150,214.152024
-17.310462,150,214.244141
62.500801,150,214.332807
10.89109,150,214.419882
18.829616,150,214.507833
48.997331,150,214.594398
33.05031,150,215.148365
1012.935335,76,215.206941
40.888713,150,215.29443
26.155083,150,215.381204
26.569492,150,215.469265
15.318733,150,215.554547
1010.411628,74,215.613294
60.022841,150,215.703559
49.092361,150,215.869935
65.666515,150,215.962926
1013.24175,78,216.021991
63.815629,150,216.108185
1018.270954,84,216.169016
50.501605,150,216.25578
49.258857,150,216.348412
28.989629,150,216.436897
62.493324,150,216.992068
47.939406,150,217.077982
27.344558,150,217.16517
1014.791328,68,217.220857
42.827817,150,217.363038
42.508724,150,217.45825
1011.579036,75,217.516166
1011.934395,77,217.657646
35.237658,150,217.74623
1011.133813,68,217.80209
14.431975,150,217.892588
17.776286,150,217.982043
35.779791,150,218.070099
34.835527,150,218.156374
15.992425,150,218.243454
40.360549,150,218.796377
35.3261,150,218.886167
35.143232,150,218.974282
1013.580761,69,219.028577
59.746152,150,219.116838
25.35326,150,219.203442
55.736639,150,219.290101
56.948041,150,219.378765
27.17035,150,219.467123
-2.708323,150,219.551843
-7.778435,150,219.724517
35.411921,150,219.811452
75.96165,150,219.897539
31.399758,150,219.982784
30.60796,150,220.532386
1013.695255,68,220.588006
17.541264,150,220.676979
55.162328,150,220.765576
1010.296168,70,220.822618
1014.3663,71,220.880632
61.878636,150,220.966642
37.562158,150,221.051915
1012.222891,69,221.106741
16.864534,150,221.282548
9.536834,150,221.370304
34.788629,150,221.456663
60.145398,150,221.543508
30.448478,150,221.631618
25.863215,150,221.718594
9.540439,150,221.806178
1009.601823,81,221.865844
73.020247,150,222.422639
1010.288623,75,222.481786
1012.564763,71,222.539583
1008.750774,75,222.595744
1012.208272,79,222.655955
45.158314,150,222.742953
67.827418,150,222.830773
1037.689928,93,222.895176
20.399092,150,222.983651
8.316047,150,223.144723
1011.068183,71,223.199608
65.658123,150,223.292272
22.047515,150,223.382316
1.508205,150,223.468752
14.434674,150,223.552182
37.023201,150,223.639714
39.433104,150,224.197537
39.868873,150,224.284765
43.184938,150,224.374328
1012.937878,74,224.429935
15.942821,150,224.515859
57.574947,150,224.603713
56.900472,150,224.690637
25.38522,150,224.776744
50.441732,150,224.942341
1008.148605,73,224.997344
63.851692,150,225.082646
44.680805,150,225.170444
46.133082,150,225.257007
27.270095,150,225.346399
30.018153,150,225.433493
21.581889,150,226.012703
60.395983,150,226.10609
72.149855,150,226.196177
1008.269053,75,226.254345
1017.504377,70,226.310206
35.277279,150,226.39775
33.044611,150,226.483885
1013.718967,71,226.539121
33.612875,150,226.628983
54.690997,150,226.714874
31.247391,150,226.881485
63.31791,150,226.96967
2.305984,150,227.056491
75.226226,150,227.148667
1012.166669,70,227.205699
48.365963,150,227.291993
11.378845,150,227.845737
9.89365,150,227.934383
1008.668668,71,227.990762
53.624338,150,228.079407
32.484916,150,228.164132
50.059704,150,228.253103
57.799829,150,228.340622
30.000782,150,228.426986
58.174769,150,228.591885
31.543823,150,228.68239
48.43399,150,228.77073
36.522638,150,228.858761
55.897408,150,228.945559
36.490979,150,229.032487
1010.909872,74,229.55773
54.88949,150,229.646893
48.6142,150,229.737368
38.00603,150,229.828139
27.006077,150,229.91655
-17.748347,150,230.004227
55.840339,150,230.092876
23.549788,150,230.183536
9.990302,150,230.34728
1011.158666,71,230.402889
42.035033,150,230.490652
1010.98903,69,230.548765
1015.301757,68,230.602904
1009.381814,75,230.661257
53.712335,150,230.749122
45.978218,150,230.836672
-6.867129,150,231.385838
1016.52875,68,231.441873
1009.483052,69,231.498727
58.2506,150,231.588699
18.727845,150,231.676977
48.408922,150,231.765768
42.54811,150,231.852796
36.656318,150,231.941383
49.231528,150,232.106383
47.565751,150,232.194662
1009.080648,73,232.253283
1012.814297,67,232.307141
22.375432,150,232.393371
1018.450103,72,232.451922
1013.597966,73,232.507215
41.557908,150,232.59364
44.664794,150,232.681739
41.08538,150,233.239305
27.402441,150,233.328322
1014.336732,70,233.388764
1015.373583,66,233.444154
-1.74979,150,233.533637
48.582516,150,233.622613
49.476305,150,233.707453
70.773443,150,233.796752
46.698323,150,233.960138
46.610968,150,234.047455
25.543015,150,234.137903
89.730927,150,234.225544
71.412025,150,234.314671
28.254253,150,234.402911
49.385035,150,234.490917
37.537533,150,235.039345
39.395617,150,235.126609
61.170944,150,235.213682
32.782627,150,235.302186
1026.905222,86,235.3637
35.368973,150,235.452959
40.835665,150,235.540817
33.0552,150,235.626254
10.762833,150,235.716829
41.446902,150,235.885876
1027.268456,85,235.95125
42.443766,150,236.035585
1009.307898,72,236.094684
1007.789129,77,236.155731
49.983648,150,236.245715
44.010801,150,236.797129
1016.600831,69,236.854387
-15.486382,150,236.942338
1013.660038,71,236.999387
28.551327,150,237.088274
1008.166931,75,237.144853
1009.914234,76,237.202268
31.175404,150,237.291159
58.007656,150,237.382659
5.046118,150,237.549069
18.532273,150,237.636043
1009.952307,71,237.689821
1016.484777,85,237.750938
38.770211,150,237.839199
16.165659,150,237.929834
54.669516,150,238.020822
42.739696,150,238.107859
5.832789,150,238.656505
65.770621,150,238.742745
58.370135,150,238.831163
77.283175,150,238.920272
1006.417936,76,238.985215
1011.115475,72,239.047856
53.617805,150,239.149404
56.22716,150,239.315719
71.605879,150,239.429992
18.038172,150,239.518028
69.374393,150,239.606924
18.375948,150,239.697819
18.354428,150,239.783116
25.849325,150,239.868344
30.720933,150,239.955544
